transaction_id,timestamp,user_id,amount,device_trust_score,velocity_1h,biometric_variance,hour_of_day,merchant_history_count,location_change,merchant_category,is_fraud,fraud_vector
tx_012641,2026-07-19 09:18:00,usr_1241,64.31215008001705,0.9267399166791074,4,0.046950014049236974,9,4,0,subscription,0,None
tx_012642,2026-08-19 19:05:00,usr_0439,133.18552945349222,0.7752355154659563,3,0.02690753871653681,19,4,0,retail,0,None
tx_012643,2026-07-09 20:53:00,usr_0474,74.80824573899878,0.6417918771681941,2,0.02470842796697635,20,9,0,retail,0,None
tx_012644,2026-07-24 07:05:00,usr_0836,330.1758893209517,1.0,1,0.04150020620293399,7,8,1,p2p_transfer,1,P2P_Social_Engineering
tx_012645,2026-05-28 08:35:00,usr_0350,20.25586835355175,0.848873294060925,3,0.04782364349728624,8,2,0,retail,0,None
tx_012646,2026-08-08 16:26:00,usr_0516,159.61004142920044,0.8919347225932032,1,0.00328500233201175,0,14,0,retail,1,Behavioral_Biometric_Mimicry
tx_012647,2026-06-17 17:28:00,usr_0695,28.51250614839561,0.9391337561083661,1,0.038071751557926185,17,6,0,subscription,0,None
tx_012648,2026-06-23 13:07:00,usr_0597,28.672097865024085,1.0,1,0.053450744210737436,13,6,0,grocery,0,None
tx_012649,2026-05-18 20:20:00,usr_1249,32.79148088129427,0.7456136696445765,5,0.04658156542904668,20,3,0,grocery,0,None
tx_012650,2026-06-30 19:26:00,usr_1284,23.75819788754924,0.9725730487920063,2,0.02780854577189483,19,8,0,grocery,0,None
tx_012651,2026-06-06 07:42:00,usr_0626,85.36962156074549,0.9054620109425914,3,0.04648835296175469,7,10,0,subscription,0,None
tx_012652,2026-07-21 08:03:00,usr_0689,27.041780064473002,0.5434912557663493,3,0.042261098507299324,8,7,0,subscription,0,None
tx_012653,2026-08-18 06:00:00,usr_1447,8.20717529328513,0.9742550953354341,5,0.022707136061789236,6,6,0,retail,0,None
tx_012654,2026-07-16 19:28:00,usr_0773,7.824984815463605,0.847816771184163,6,0.04124431980930039,19,7,1,retail,1,Agentic_Micro_Siphoning
tx_012655,2026-06-19 14:43:00,usr_1490,37.15298828407054,0.6635421914679687,0,0.053795472555379836,14,15,0,retail,0,None
tx_012656,2026-07-31 21:55:00,usr_1161,269.5134481874603,0.8783997046700923,5,0.05584814237111903,21,7,0,p2p_transfer,1,P2P_Social_Engineering
tx_012657,2026-08-12 17:32:00,usr_0401,74.19672083897707,0.7557739390663263,0,0.052232726003137456,17,8,0,dining,0,None
tx_012658,2026-08-15 17:25:00,usr_0344,45.33162963872119,0.8569555102574126,5,0.03289468763989005,17,12,0,subscription,0,None
tx_012659,2026-07-04 07:54:00,usr_0236,45.82863639463384,0.682189792784783,3,0.03486346093385436,7,6,0,retail,0,None
tx_012660,2026-07-23 07:04:00,usr_1233,16.77409548972593,0.6684267585718949,3,0.03772291397594002,7,9,0,grocery,0,None
tx_012661,2026-06-10 20:46:00,usr_0466,29.994695931889975,0.5131828568036774,1,0.02901004287072368,20,5,0,retail,0,None
tx_012662,2026-06-23 13:44:00,usr_1047,139.8881416563813,0.8112479387512463,3,0.06339608434491549,13,13,0,grocery,0,None
tx_012663,2026-05-24 23:59:00,usr_0831,106.55195684616393,0.663159736244776,2,0.05735622922256172,23,8,0,grocery,0,None
tx_012664,2026-05-19 10:24:00,usr_1259,8.053507653500068,0.5834558099312818,0,0.05416704502039277,10,10,0,dining,0,None
tx_012665,2026-08-25 15:41:00,usr_1146,9.378643919166048,0.8178674118733991,3,0.031355953627543176,15,7,0,retail,0,None
tx_012666,2026-08-02 15:44:00,usr_0104,15.204160453933182,0.6235833953421719,1,0.052528629421969814,15,5,0,dining,0,None
tx_012667,2026-08-01 06:51:00,usr_0516,57.126011470708356,0.9463304984085288,3,0.026067761187645644,6,10,1,subscription,0,None
tx_012668,2026-05-30 14:28:00,usr_0806,23.952473021772647,0.9355285938126425,1,0.06201731511834456,14,11,0,retail,0,None
tx_012669,2026-08-12 20:47:00,usr_1230,23.31307533806887,0.8758853594707059,5,0.02403155090015742,20,11,0,grocery,0,None
tx_012670,2026-07-15 12:58:00,usr_1102,100.8981091781542,0.9290389689648322,5,0.03854175743298256,12,8,0,grocery,0,None
tx_012671,2026-08-20 13:31:00,usr_0846,83.2904134397331,0.9538452362762192,1,0.045615546679907686,13,11,0,subscription,1,Label_Noise
tx_012672,2026-07-09 16:01:00,usr_1236,214.11116229996142,0.8939662691715442,0,0.010397515483942762,23,8,0,dining,1,Behavioral_Biometric_Mimicry
tx_012673,2026-08-22 18:21:00,usr_0673,38.88420589117721,0.7795182873543021,5,0.040899829234289704,18,8,0,dining,0,None
tx_012674,2026-06-14 18:05:00,usr_0089,92.53205108487046,0.654319262218173,2,0.05133081631705713,18,12,0,grocery,0,None
tx_012675,2026-07-05 12:35:00,usr_1318,22.03114432959355,0.7544687055690106,1,0.0489667134102858,12,11,0,dining,0,None
tx_012676,2026-05-18 12:34:00,usr_0812,24.114498664404394,0.7720667698044407,3,0.03318712340291729,12,15,0,grocery,0,None
tx_012677,2026-05-19 13:27:00,usr_1236,32.58729129506295,0.8001724166774374,4,0.028788239177818704,13,9,0,subscription,0,None
tx_012678,2026-06-08 22:17:00,usr_0609,390.2801371764608,0.9713096648749807,1,0.04836020430855336,22,13,0,retail,0,None
tx_012679,2026-07-27 20:37:00,usr_0905,32.12651695229846,0.7209838063099903,1,0.060509132867152746,20,9,0,grocery,0,None
tx_012680,2026-08-14 15:07:00,usr_0503,17.745807461143546,0.9603139625915833,1,0.04646144085635831,15,7,0,subscription,0,None
tx_012681,2026-08-10 10:39:00,usr_0636,11.211108389210901,0.6866048054898306,1,0.04160396788798304,10,8,0,subscription,0,None
tx_012682,2026-06-17 20:37:00,usr_0219,28.29079685297661,0.3715832621759679,4,0.046694659253618334,20,5,0,dining,0,None
tx_012683,2026-08-12 08:44:00,usr_1138,78.87661207779512,0.6968622347412305,2,0.03892852718833822,8,12,0,subscription,0,None
tx_012684,2026-07-28 07:07:00,usr_0425,78.66964835120253,0.9432025182593483,3,0.019777149003769957,7,10,1,retail,0,None
tx_012685,2026-08-16 12:29:00,usr_0459,6.849265891974227,0.8510324192679535,4,0.05269321860742686,12,4,0,subscription,0,None
tx_012686,2026-08-20 16:29:00,usr_0545,21.252138988605935,1.0,1,0.038422326049337756,16,6,0,grocery,0,None
tx_012687,2026-07-18 05:08:00,usr_0668,36.06938943206869,0.6872238545924526,2,0.008941665865397425,5,12,0,retail,0,None
tx_012688,2026-07-15 10:34:00,usr_0884,38.2414432122307,0.788117040422415,3,0.007869385901948855,23,7,0,subscription,1,Behavioral_Biometric_Mimicry
tx_012689,2026-08-06 18:42:00,usr_1056,58.50475294206567,0.8343263386220743,4,0.05074137459842925,18,4,0,dining,0,None
tx_012690,2026-05-25 16:05:00,usr_1047,30.663564832082272,0.9424134897020046,1,0.04264196430091037,16,4,0,dining,0,None
tx_012691,2026-06-26 06:26:00,usr_0658,96.1025549482767,0.47933552959092585,2,0.04101998278546701,6,2,0,dining,0,None
tx_012692,2026-07-27 09:43:00,usr_0735,64.12832517814763,0.7408076483300723,1,0.02145555201533859,9,11,0,grocery,1,Label_Noise
tx_012693,2026-06-03 17:03:00,usr_0207,18.27781566081537,0.9530947968330609,5,0.017857841680514498,17,13,0,grocery,0,None
tx_012694,2026-07-01 07:41:00,usr_0807,97.34433723992328,0.8633691369422618,2,0.03234884484515892,7,6,0,grocery,0,None
tx_012695,2026-07-12 00:52:00,usr_1329,15.426612674874374,0.7704440937288266,2,0.03422309927498493,0,11,0,grocery,0,None
tx_012696,2026-06-11 23:02:00,usr_0705,61.0465826649315,1.0,3,0.030200715395134786,23,8,0,grocery,0,None
tx_012697,2026-07-20 15:48:00,usr_1419,63.681046501439305,0.8791091338818177,3,0.04454027568568249,15,3,0,subscription,0,None
tx_012698,2026-06-06 12:11:00,usr_0230,16.860548271253776,0.8660252434255254,3,0.03440623187016744,12,9,0,dining,0,None
tx_012699,2026-08-25 15:03:00,usr_1134,36.7841161479299,1.0,1,0.04148629740837892,15,11,0,retail,0,None
tx_012700,2026-08-01 16:50:00,usr_1093,49.80711221038048,0.6637154461315203,1,0.047239606485147204,16,8,0,retail,0,None
tx_012701,2026-07-03 13:47:00,usr_1054,23.39302326704939,0.9668587934603684,1,0.049042777845474644,13,8,0,grocery,0,None
tx_012702,2026-06-03 16:55:00,usr_1025,99.20557342361141,0.9343523437043766,3,0.04875220243801728,16,4,0,dining,0,None
tx_012703,2026-06-12 17:28:00,usr_0036,50.70095289483435,0.6523957688270412,2,0.05352269996355016,17,8,0,subscription,0,None
tx_012704,2026-05-24 08:09:00,usr_1139,8.831699473294506,0.7546526193648287,5,0.046409067479489474,8,6,0,dining,0,None
tx_012705,2026-07-30 12:55:00,usr_0765,18.034723691609067,0.7660330020601744,1,0.03644666992101877,12,8,0,grocery,0,None
tx_012706,2026-05-25 10:31:00,usr_0809,3.9555282715965303,0.7850377389759838,17,0.030541128040381227,10,8,1,retail,1,Agentic_Micro_Siphoning
tx_012707,2026-08-14 18:19:00,usr_0082,69.90859436837339,0.8682093011282979,2,0.041538330190736654,18,3,0,subscription,0,None
tx_012708,2026-08-06 17:58:00,usr_0283,11.756946550554916,0.6717526325176322,2,0.04073816706993563,17,7,0,dining,0,None
tx_012709,2026-07-10 18:09:00,usr_1385,91.20554492809768,0.8713756040551223,0,0.0313301237594822,18,9,0,subscription,0,None
tx_012710,2026-08-04 12:27:00,usr_0479,19.61234261702547,0.703465043295337,3,0.04050035616906531,12,13,0,retail,0,None
tx_012711,2026-08-22 15:52:00,usr_0611,27.740085260298866,0.9732425156735653,5,0.028996394526071917,15,0,0,subscription,0,None
tx_012712,2026-06-23 17:55:00,usr_0284,47.40782330017789,0.7438035188721231,2,0.02381689035391939,17,10,0,dining,0,None
tx_012713,2026-07-16 10:15:00,usr_0978,71.21243425305093,0.6604825117076422,4,0.029320753790783187,10,5,0,dining,0,None
tx_012714,2026-05-25 22:04:00,usr_1136,20.702059664272806,0.7569884641606826,2,0.03931124469135245,22,5,0,subscription,0,None
tx_012715,2026-05-19 11:42:00,usr_1402,170.90530386855735,0.668559396784182,3,0.033250495448470245,11,4,0,dining,0,None
tx_012716,2026-05-25 14:02:00,usr_0868,6.152249823151108,0.933208173740905,2,0.05830269246026276,14,7,0,grocery,0,None
tx_012717,2026-07-05 18:49:00,usr_0421,130.0596679992158,0.6692556196262202,1,0.035850714933404866,18,9,0,grocery,0,None
tx_012718,2026-07-26 17:37:00,usr_0113,144.2929854811679,0.8290795589592201,3,0.033888259876027414,17,15,0,grocery,0,None
tx_012719,2026-05-22 13:30:00,usr_0403,30.30887896164713,0.879289757737034,4,0.028271041315824377,13,10,0,subscription,0,None
tx_012720,2026-07-19 12:48:00,usr_0955,65.59372870616774,0.9434963410734988,1,0.051879178422907304,12,6,1,dining,1,Label_Noise
tx_012721,2026-07-19 16:33:00,usr_1470,10.26560523401473,1.0,1,0.040368525028252396,16,7,0,retail,0,None
tx_012722,2026-06-23 12:20:00,usr_0125,35.43028342936348,0.9871776819854726,5,0.035079123416809646,12,10,0,retail,0,None
tx_012723,2026-06-23 15:25:00,usr_0598,11.149947384541871,0.5494916911806602,4,0.03370339349521381,15,11,0,dining,0,None
tx_012724,2026-08-15 18:58:00,usr_1034,30.117153452028752,0.750653338505579,4,0.03399867733945104,18,4,0,subscription,0,None
tx_012725,2026-08-06 07:24:00,usr_0883,45.307588155644275,0.9229010270755986,2,0.05368311418348565,7,6,0,grocery,0,None
tx_012726,2026-08-25 16:03:00,usr_1009,98.63626727957435,0.772081449397538,4,0.04540243872333425,16,12,0,dining,0,None
tx_012727,2026-08-16 05:22:00,usr_0708,80.99465137271129,0.726845532815007,3,0.039938551056340955,5,9,0,grocery,0,None
tx_012728,2026-07-22 17:43:00,usr_0405,397.374534854598,0.7909588507306344,3,0.014635858343262725,17,9,0,retail,0,None
tx_012729,2026-05-23 09:13:00,usr_0737,57.33056513054007,0.7358248759727664,1,0.025571297479953445,9,4,0,subscription,0,None
tx_012730,2026-06-07 13:37:00,usr_0590,26.23130844499008,1.0,2,0.03634586339983763,13,12,0,dining,0,None
tx_012731,2026-08-03 10:46:00,usr_1094,24.138734882140607,0.7433490109673151,1,0.022601920856398387,10,8,0,retail,0,None
tx_012732,2026-08-14 10:37:00,usr_0255,167.1619972383461,0.6187823043888461,4,0.02975206168389767,10,9,0,subscription,0,None
tx_012733,2026-05-18 15:31:00,usr_0760,118.82815522463844,0.8844564212011998,2,0.025455280044363527,15,7,0,retail,0,None
tx_012734,2026-06-14 12:12:00,usr_1450,201.21953225358953,0.7562006077038818,2,0.06346393936847228,12,6,0,retail,0,None
tx_012735,2026-07-04 13:03:00,usr_0821,66.56279295420741,0.9055097786642001,1,0.03125589482057136,13,13,0,retail,0,None
tx_012736,2026-05-20 23:07:00,usr_0357,57.582717124749074,0.9646280896702069,4,0.027730305779968434,23,7,0,subscription,0,None
tx_012737,2026-05-22 07:26:00,usr_1419,24.017549335444723,0.9171444275508619,7,0.041422783471323533,7,8,0,subscription,0,None
tx_012738,2026-08-14 11:54:00,usr_0372,46.40369343472681,0.9668400602382567,4,0.03829977995206728,11,7,0,retail,0,None
tx_012739,2026-06-23 14:30:00,usr_1146,39.28054002839288,0.9216910255588222,5,0.04682295225826241,14,4,0,dining,0,None
tx_012740,2026-06-18 18:25:00,usr_0163,98.39209292612983,0.7865183123024965,3,0.042727829767944904,18,6,0,dining,0,None
tx_012741,2026-05-31 10:26:00,usr_1288,48.349820797870805,0.8083267098927169,1,0.04438573806498754,10,7,0,retail,0,None
tx_012742,2026-07-07 11:37:00,usr_0265,26.653043592748404,0.788162046992008,6,0.02590719694464197,11,9,0,retail,0,None
tx_012743,2026-06-19 18:51:00,usr_0611,20.826301071930345,1.0,4,0.051222096304237366,18,10,0,subscription,0,None
tx_012744,2026-07-21 14:16:00,usr_1457,14.854272003206459,0.6281804908815941,2,0.045638193873950315,14,10,0,subscription,0,None
tx_012745,2026-07-16 19:05:00,usr_0889,28.615498563668123,1.0,0,0.03078665033540986,19,7,0,dining,0,None
tx_012746,2026-06-30 05:33:00,usr_0400,250.0,0.86003460237639,3,0.025323112940902982,5,9,0,p2p_transfer,1,P2P_Social_Engineering
tx_012747,2026-08-04 10:47:00,usr_0000,11.729567153970052,0.6838432046837924,2,0.03256143632246887,10,7,0,subscription,0,None
tx_012748,2026-06-07 14:23:00,usr_0008,55.655970600112745,0.7587055329626866,3,0.03648811097987195,14,7,0,grocery,0,None
tx_012749,2026-07-07 07:43:00,usr_0418,22.625820027949494,0.8788046267790547,3,0.034807627870120206,7,4,0,grocery,0,None
tx_012750,2026-06-01 13:47:00,usr_0812,8.847248094989562,0.7929040459167536,1,0.030834473655954632,13,12,1,subscription,0,None
tx_012751,2026-06-08 01:25:00,usr_0739,89.5968192233387,0.8993498693165297,1,0.03613959945774699,1,5,0,retail,0,None
tx_012752,2026-06-30 13:13:00,usr_1402,40.455086598995024,0.6373391268206512,4,0.037983819713990265,13,10,0,grocery,0,None
tx_012753,2026-06-18 20:14:00,usr_1162,28.322490925534233,0.9828893060459588,4,0.04349864688492149,20,4,0,dining,0,None
tx_012754,2026-06-02 21:21:00,usr_1406,16.810467844897516,0.9087521675901461,2,0.04814296010419887,21,9,0,subscription,0,None
tx_012755,2026-07-23 10:54:00,usr_0791,66.73165621266799,0.5664942630356755,0,0.038197604656245554,10,8,0,grocery,0,None
tx_012756,2026-06-14 00:02:00,usr_0686,32.49864746646888,0.8899274601127133,4,0.019369092454078148,0,4,0,subscription,0,None
tx_012757,2026-05-25 20:54:00,usr_0874,7.460238807729205,0.8018590208049763,4,0.04950924903007755,20,8,0,dining,0,None
tx_012758,2026-08-22 14:13:00,usr_0575,121.97413203727055,0.5340056690921606,4,0.023374266135254448,14,4,1,subscription,0,None
tx_012759,2026-07-07 15:04:00,usr_0321,21.951421875429954,0.9677298877010199,0,0.03440678086650418,15,14,0,dining,0,None
tx_012760,2026-08-11 18:16:00,usr_1272,31.01198741994552,0.9032429796063111,6,0.03872921972317216,18,7,0,subscription,0,None
tx_012761,2026-07-18 11:11:00,usr_1054,52.54352653741925,0.930814413454767,3,0.032212564960872825,11,8,0,grocery,0,None
tx_012762,2026-06-04 12:03:00,usr_0496,2.390658488275236,1.0,7,0.03338017601494356,12,10,0,retail,1,Agentic_Micro_Siphoning
tx_012763,2026-08-06 19:57:00,usr_0686,52.318634919261704,0.9909443067561966,2,0.042304600802359385,19,9,1,retail,0,None
tx_012764,2026-08-22 13:34:00,usr_0342,24.28240894807403,1.0,5,0.04262234027341234,13,8,0,dining,0,None
tx_012765,2026-07-28 17:05:00,usr_0869,46.4189884403488,0.9099929958507529,1,0.03410971542251039,17,13,0,subscription,0,None
tx_012766,2026-06-09 20:50:00,usr_0551,56.55756427979002,0.820794650027072,1,0.04611660910500974,20,4,0,dining,0,None
tx_012767,2026-08-15 11:42:00,usr_1326,25.14692531452591,0.8297596868311187,1,0.02273274992092556,11,7,0,dining,0,None
tx_012768,2026-06-28 19:13:00,usr_0814,31.700650640078987,0.8033032865991577,3,0.047253185944304,19,15,0,subscription,0,None
tx_012769,2026-06-12 10:22:00,usr_0639,60.387175557520784,0.4751077549880789,2,0.04994710390194607,10,9,1,dining,0,None
tx_012770,2026-06-29 20:33:00,usr_1146,12.947272137417912,0.9063020087137932,5,0.05145433587597247,20,10,0,grocery,0,None
tx_012771,2026-05-24 10:34:00,usr_1375,46.62987247961982,0.8081800714024776,3,0.05721108017641134,10,8,0,subscription,0,None
tx_012772,2026-06-11 09:33:00,usr_1247,38.48364717050232,0.8231191222697233,0,0.024684767243132597,9,4,0,dining,0,None
tx_012773,2026-08-17 17:29:00,usr_0758,63.99320109382037,0.833019189042225,4,0.05845451999863133,17,8,0,grocery,0,None
tx_012774,2026-06-01 20:32:00,usr_0549,28.566044710431658,0.6771710429225565,2,0.04072947784976136,20,11,0,grocery,0,None
tx_012775,2026-07-02 17:45:00,usr_1025,43.82592860615382,0.7511563641819149,2,0.04930380076727976,17,8,0,dining,0,None
tx_012776,2026-05-21 17:57:00,usr_1246,51.1051447861145,0.6801632686592319,2,0.04045217347801716,17,11,0,subscription,0,None
tx_012777,2026-05-19 22:56:00,usr_1474,305.6649744710002,0.9396364571154243,1,0.03804136109297998,22,9,0,subscription,0,None
tx_012778,2026-08-09 14:19:00,usr_0702,39.59764203179136,0.564893453706476,2,0.059381164209752604,14,1,0,retail,0,None
tx_012779,2026-08-01 19:26:00,usr_1036,40.30706283429513,0.6976860200454278,3,0.050408568026800896,19,7,0,subscription,0,None
tx_012780,2026-06-21 03:09:00,usr_0443,138.7128796306303,0.8761888030540695,3,0.02389604893433614,3,10,0,grocery,0,None
tx_012781,2026-08-20 08:06:00,usr_0135,21.668707694558375,0.7940357206687475,1,0.05551447806316859,8,9,0,grocery,0,None
tx_012782,2026-07-16 10:11:00,usr_0384,26.104539790040764,0.8621286839288507,3,0.03942290132960185,10,10,0,grocery,0,None
tx_012783,2026-05-19 21:39:00,usr_0021,34.9022092070526,0.8027630029739456,5,0.04567742435707249,21,6,0,grocery,0,None
tx_012784,2026-07-04 09:37:00,usr_0785,27.343294686499025,0.7212903509332799,3,0.026243994408266722,9,9,0,grocery,0,None
tx_012785,2026-07-23 11:17:00,usr_0575,16.90524895234759,0.5944668870291602,1,0.03225317496693242,11,7,0,grocery,0,None
tx_012786,2026-08-07 03:37:00,usr_1051,79.72755124340866,0.8663088109203666,5,0.027394149193321775,3,4,1,grocery,0,None
tx_012787,2026-06-11 06:04:00,usr_0950,71.29050370797397,0.929796361333066,2,0.0641864512858289,6,9,0,retail,0,None
tx_012788,2026-05-24 15:58:00,usr_0250,21.983202545023822,0.8638944409447246,1,0.05079151374615352,15,6,0,grocery,0,None
tx_012789,2026-05-25 07:40:00,usr_1044,90.48685359370397,0.8317784321594253,2,0.036956969157482214,7,13,0,retail,0,None
tx_012790,2026-08-19 20:45:00,usr_0280,83.68597731288685,0.8872969367739105,1,0.034426902774544,20,8,0,retail,0,None
tx_012791,2026-08-18 19:23:00,usr_0008,20.895256101437628,0.7780740356976955,4,0.05112918247960473,19,5,0,dining,0,None
tx_012792,2026-05-18 15:15:00,usr_1463,39.00300298375219,0.8746002398438625,4,0.03936425373767093,15,10,0,grocery,0,None
tx_012793,2026-05-22 12:49:00,usr_0044,65.3213142687795,0.9496029386203497,2,0.055719170249991776,12,12,0,grocery,0,None
tx_012794,2026-08-04 19:28:00,usr_0521,27.514764917011153,0.8165147454671529,2,0.03430777292192774,19,7,0,subscription,0,None
tx_012795,2026-08-06 13:22:00,usr_0987,99.58248554802107,0.9567513764762883,1,0.04306579250300223,13,11,0,dining,0,None
tx_012796,2026-06-28 08:57:00,usr_0570,108.068948259036,0.7990324500428907,2,0.03909563405385049,8,4,0,retail,0,None
tx_012797,2026-07-25 11:02:00,usr_0590,17.691015730526537,1.0,0,0.03256075848795249,11,6,0,subscription,0,None
tx_012798,2026-06-15 11:29:00,usr_1116,127.01816386511399,0.9544458808165316,1,0.03493435432212052,11,6,0,dining,0,None
tx_012799,2026-08-05 15:53:00,usr_0928,11.796891108611474,0.6323318777406529,5,0.034351994087331486,15,6,0,grocery,0,None
tx_012800,2026-06-06 12:42:00,usr_0802,10.919904239904076,0.7536095749979186,3,0.024421560971403824,12,6,0,grocery,0,None
tx_012801,2026-07-28 18:46:00,usr_1348,86.93580966567717,0.8430835308067605,4,0.04698862072760773,18,9,0,grocery,0,None
tx_012802,2026-08-12 15:20:00,usr_0161,26.986871732708845,0.9324980533262222,4,0.02032238816645254,15,8,0,retail,0,None
tx_012803,2026-07-22 09:34:00,usr_0718,63.092051153250594,0.7817418017428373,3,0.04253522219266215,9,14,0,grocery,0,None
tx_012804,2026-08-24 12:24:00,usr_0361,39.13980181159349,0.6078311723061977,1,0.0496070673009214,12,4,0,dining,0,None
tx_012805,2026-06-22 17:56:00,usr_0062,13.49639020757408,1.0,2,0.037977624356464845,17,4,0,subscription,0,None
tx_012806,2026-08-19 09:14:00,usr_1475,134.6994345705631,0.9684294725858797,3,0.04328105168936764,9,10,0,dining,0,None
tx_012807,2026-08-11 07:23:00,usr_1131,9.683458192687947,0.8287293930863275,5,0.04358222070046543,7,6,0,dining,0,None
tx_012808,2026-06-07 17:11:00,usr_0329,30.955548446065528,0.9126381502456842,4,0.05947731638383292,17,2,0,subscription,0,None
tx_012809,2026-07-06 12:03:00,usr_0626,64.61903318753602,0.813240261215183,1,0.027524511311878552,12,5,0,retail,0,None
tx_012810,2026-06-27 07:46:00,usr_0342,49.866612881539574,0.866663324839158,6,0.06699997406645805,7,7,0,dining,0,None
tx_012811,2026-07-28 13:07:00,usr_1060,4.443276801178176,0.8659367112694698,1,0.006495428178247525,13,4,0,retail,0,None
tx_012812,2026-05-20 14:10:00,usr_0539,33.80653629433725,0.9165540041404444,2,0.038133840729918544,14,6,0,subscription,0,None
tx_012813,2026-05-19 02:40:00,usr_1401,67.62932761588075,0.8012342082357089,3,0.05030627923689208,2,10,0,subscription,0,None
tx_012814,2026-07-20 18:08:00,usr_0315,25.14695778178272,0.7898793694784633,0,0.054308471122057535,18,7,0,dining,0,None
tx_012815,2026-06-08 13:21:00,usr_0539,61.68376977399072,0.9498486802064441,2,0.01336321373267358,13,10,0,subscription,0,None
tx_012816,2026-06-06 02:04:00,usr_1415,34.69514174599934,0.8965479707664141,6,0.028127644119756292,2,9,0,subscription,0,None
tx_012817,2026-05-26 19:28:00,usr_1345,29.597077899026424,0.8088921267356923,3,0.03957936169278342,19,7,0,retail,0,None
tx_012818,2026-05-31 15:19:00,usr_0443,42.14942670552872,1.0,5,0.031372722168942296,15,6,0,dining,0,None
tx_012819,2026-07-13 21:53:00,usr_0737,142.11389503107202,0.7443880618155059,3,0.03690529464614495,21,13,0,retail,0,None
tx_012820,2026-07-20 10:53:00,usr_1343,28.363323084351812,0.9592722344657733,4,0.0506200924672951,10,7,0,grocery,0,None
tx_012821,2026-05-24 12:39:00,usr_1040,135.06624527513682,0.7456990093052647,4,0.024476905169642207,12,7,0,subscription,0,None
tx_012822,2026-07-16 16:10:00,usr_0987,7.4934250146960135,0.8231737091161632,4,0.034399060066180785,16,5,0,grocery,0,None
tx_012823,2026-07-04 20:03:00,usr_1021,87.99039546256124,0.8368248413663397,3,0.02367471697227564,20,8,0,subscription,0,None
tx_012824,2026-08-16 18:16:00,usr_1402,23.120342595040082,0.7420048915372898,3,0.05685539360728851,18,9,0,dining,0,None
tx_012825,2026-07-27 16:54:00,usr_0799,17.060713449212702,0.8113201424211948,0,0.057749197190948356,16,5,0,grocery,0,None
tx_012826,2026-08-09 18:43:00,usr_0267,52.131185149346074,0.9741484658273092,0,0.052697799462009136,18,9,0,subscription,0,None
tx_012827,2026-08-17 07:15:00,usr_0720,53.771333403176655,0.941468115526598,5,0.03822438770119087,7,8,0,dining,0,None
tx_012828,2026-07-19 17:42:00,usr_1124,149.5300326087874,0.7469103357319917,3,0.039918947494275776,17,8,0,grocery,0,None
tx_012829,2026-07-05 15:54:00,usr_0756,12.96414785236997,0.8143571764161446,6,0.0589886545106567,15,8,0,grocery,0,None
tx_012830,2026-06-09 10:11:00,usr_0475,71.19952034906233,0.7967799014250955,3,0.02403408363576471,10,10,0,dining,0,None
tx_012831,2026-06-26 09:52:00,usr_1033,14.11886293302538,0.8295466159636807,1,0.04487843644119976,9,13,0,dining,0,None
tx_012832,2026-06-04 10:41:00,usr_0691,13.691394885774796,0.9714306309642797,2,0.03935821480059495,10,7,0,retail,0,None
tx_012833,2026-08-02 07:06:00,usr_1454,71.19990323366058,0.5998258032300627,2,0.055190101013862944,7,4,0,subscription,0,None
tx_012834,2026-06-07 10:46:00,usr_0542,63.19543096578857,0.9965270578915306,0,0.03712596678056218,10,1,0,subscription,0,None
tx_012835,2026-08-20 06:11:00,usr_1107,6.323786079048246,0.7212118705274878,1,0.04139866966961665,6,6,0,grocery,0,None
tx_012836,2026-07-29 16:32:00,usr_0857,887.9275664939964,0.9290211555292518,0,0.044333792425756115,16,5,1,p2p_transfer,1,P2P_Social_Engineering
tx_012837,2026-07-12 13:09:00,usr_0123,70.330817842882,0.9299012785710355,1,0.035588935116709346,13,7,0,retail,0,None
tx_012838,2026-05-22 07:15:00,usr_0718,7.374820567590201,0.8448343386743855,3,0.06804726726668722,7,4,0,retail,0,None
tx_012839,2026-08-16 16:48:00,usr_0050,105.81741350893151,0.7853358419538848,1,0.02351464707544816,1,8,1,dining,1,Behavioral_Biometric_Mimicry
tx_012840,2026-07-30 08:57:00,usr_1208,127.468116882489,0.8574617146501351,6,0.04412238608947314,8,7,0,dining,0,None
tx_012841,2026-08-10 13:09:00,usr_1132,65.8249381426566,0.6162083207013556,3,0.025276746456189225,13,5,0,retail,0,None
tx_012842,2026-07-14 20:22:00,usr_0082,16.11942185968531,1.0,2,0.05569111280061473,20,9,0,retail,0,None
tx_012843,2026-07-24 17:54:00,usr_0765,202.09686373958186,0.7599041570537138,0,0.03538296958891902,17,3,0,grocery,0,None
tx_012844,2026-08-16 15:41:00,usr_1453,41.72719634244987,1.0,2,0.045826909036526864,15,7,0,grocery,0,None
tx_012845,2026-07-08 15:49:00,usr_0427,36.91889831170296,0.718339791670803,2,0.04214120195250932,15,8,0,retail,0,None
tx_012846,2026-07-08 05:34:00,usr_1375,22.07104248612642,0.842911512738114,1,0.025756300497669686,5,9,0,dining,0,None
tx_012847,2026-06-23 12:44:00,usr_0226,40.326919010949254,0.5297981701795074,5,0.034598258297497964,12,6,0,retail,0,None
tx_012848,2026-06-02 10:21:00,usr_0008,56.762970272827566,0.8518627885712293,1,0.06489019149589348,10,11,0,grocery,0,None
